date,Forecast_rain_sum,Historical_rain_sum,District Code,Cluster,State RSM,RSM Name,County/District,Zone,State Standard,Discount RSM,Lat,Long
2025-06-22,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-23,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-24,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-25,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-26,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-27,4.8,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-28,2.7,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-29,0.6,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-30,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-07-01,0.0,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-07-02,0.3,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-07-03,3.1,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-07-04,2.6,,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-14,,0.8,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-15,,2.6,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-16,,0.1,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-17,,2.1,784,North 2,UL,UP West & UK,Uttarkashi,North 2,UL,Uttrakhand,30.7306,78.4437
2025-06-19,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-20,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-21,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-22,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-23,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-24,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-25,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-26,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-27,0.3,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-28,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-29,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-06-30,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
2025-07-01,0.0,,781,North 2,UL,UP West & UK,Tehri Garhwal,North 2,UL,Uttrakhand,30.3012,78.5661
